Columns	ConvolutionKernel	DistanceSourceToDetector	DistanceSourceToPatient	Exposure	ExposureTime	FilterType	FocalSpots	FrameOfReferenceUID	GeneratorPower	ImageOrientationPatient	ImagePositionPatient	PixelSpacing	ReconstructionDiameter	RotationDirection	Rows	SOPInstanceUID	SliceThickness	XRayTubeCurrent
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-322.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.240536160690483180951587626930	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-275.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.242321820237690061790362657740	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-257.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.243218074701495134853077149448	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-202.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.249408995911846256222441941296	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-145.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.253091614838702797912601638880	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-105.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.257699431144088065312137256223	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-22.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.258803092646143157058395649274	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-82.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.259186089273331239833558721913	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-112.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.261151233960269013402330853013	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-10.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.262721256650280657946440242654	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-250.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.264277833727273372832956834938	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-185.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.265752406785564034990206112632	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-27.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.265932952157288989261320932343	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-65.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.268974111806827728686477531665	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-212.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.274994882199634224112312570552	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-167.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.276946231822275069379722135231	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-107.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.281416679065036634264586513142	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-100.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.282995352819655299409307857136	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-302.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.285539083556349453168899398408	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-315.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.288813702400804171766170454649	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-332.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.292903710008643869639655969906	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-177.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.293123898024260453428631983575	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-227.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.297376752289529470659459118234	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-115.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.297813206491522913194774892711	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-120.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.299410838455281419536742634793	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-180.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.300552808835706340325740268743	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-77.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.302981808282021178452612921692	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-90.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.307778552754491153336300330623	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-252.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.308517041467540887806180216547	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-267.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.311966819343096509465311899512	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-150.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.313544823773855097029348077255	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-245.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.314001743501886473835425275360	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-175.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.315606855383999143703852453142	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-280.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.319822435757480507732230214660	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-97.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.326829105609651845761351819175	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-295.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.334914877245373602607923644627	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-37.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.335592589368111321380689269255	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-325.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.337460860954396575832430784291	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-317.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.338483002050825098903107159797	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-50.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.427630221077438659653702677310	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-137.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.468208655866166788627471660948	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-265.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.495285740759394732312077317246	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-122.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.499837844441581448374672853475	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-12.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.512235483218154065970649917292	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-262.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.540258566301540901627334643675	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-170.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.549644434612409936693892334821	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-327.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.550909129091179914193544372180	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-55.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.570068921030053359205501367792	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-242.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.588464900616851045070333788793	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-335.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.647746650510300089925194930563	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-320.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.649009377627341192275096735428	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-130.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.660587591985333561399338214138	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-217.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.664045797171525616859747545646	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-277.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.671999375366607929592714337825	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-42.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.791480135265621824909901934119	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-15.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.806997748376560324284235498426	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-117.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.824843590991776411530080688091	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-285.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.841874178122513357397125574274	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-60.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.847829151311162294079691061790	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-57.500000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.919033720499909603829081129064	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.229925374658226729607867499499	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-166.000000/-171.699997/-310.000000	0.703125/0.703125	360.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.947633166448438704693609955161	2.500000	400
